Timestamp,ActiveApp,EventType,TargetName,Metadata
2026-08-12 15:02:09,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$A$2:$T$11174, Value:"
2026-08-12 15:02:20,excel.exe,WorkbookOpen,長期欠品設定解除依頼.xlsx,
2026-08-12 15:02:27,EXCEL.EXE,Copy,長期欠品設定解除依頼.xlsx - Excel,"Size:4715 chars, Data:[不二貿易/99700/組立簡単ﾎﾞｯｸｽ3段 MBR	1	欠品、11月中旬頃入荷予定	8月12日	前田  紺屋商事/00150002/紙ひも国産 #10号 50m 白色	1	欠品、納期未定	8月12日...]"
2026-08-12 15:02:30,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][up][down][shift][ctrl_l][down][down][down][up][up][right][right][right][right][ctrl_l][Ctrl+C][alt_l][tab]
2026-08-12 15:02:32,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][down]
2026-08-12 15:02:34,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$D$9892:$H$9975, Value:"
2026-08-12 15:02:40,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:672 chars, Data:[J703SF  J30807  J6925W  J2115Y  J004RT  J165MU  J634TC  J635TC  J7749Y  J7750Y  J8255Y  J9236Y  J923...]"
2026-08-12 15:02:41,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][Ctrl+V][alt_l][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][ctrl_l][shift][up][down][down][ctrl_l][Ctrl+C][alt_l][tab]
2026-08-12 15:02:42,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$C$9892:$C$9975, Value:(('J703SF',), ('J30807',), ('J6925W',), ('J2115Y',), ('J004RT',), ('J165MU',), ('J634TC',), ('J635TC"
2026-08-12 15:02:44,EXCEL.EXE,KeyLog,長期欠品設定解除依頼.xlsx - Excel,Keys:[alt_l][tab]
2026-08-12 15:02:48,EXCEL.EXE,Copy,長期欠品設定解除依頼.xlsx - Excel,"Size:573 chars, Data:[J4668Y  J4674Y  J4675Y  J5042Y  J5043Y  1628AK  J5636Y  J608TC  J615TC  J7741Y  J9245Y  11028  11030...]"
2026-08-12 15:02:49,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][shift][up][down][down][ctrl_l][Ctrl+C][alt_l][tab]
2026-08-12 15:02:51,excel.exe,SheetChange,Excel,"Sheet:②長期欠品解除, Cell:$C$5:$C$76, Value:(('J4668Y',), ('J4674Y',), ('J4675Y',), ('J5042Y',), ('J5043Y',), ('1628AK',), ('J5636Y',), ('J608TC"
2026-08-12 15:02:53,EXCEL.EXE,KeyLog,長期欠品設定解除依頼.xlsx - Excel,Keys:[alt_l][tab]
2026-08-12 15:03:01,EXCEL.EXE,Copy,レンズの分析,"Size:3126 chars, Data:[J4668Y	21Technology/cl266-white/ｸﾛｽﾊﾞｲｸ CL266 ﾎﾜｲﾄ  J4674Y	21Technology/700c-black/ﾛｰﾄﾞﾊﾞｲｸ 700C ﾌﾞﾗ...]"
2026-08-12 15:03:05,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:2625 chars, Data:[21Technology/cl266-white/ｸﾛｽﾊﾞｲｸ CL266 ﾎﾜｲﾄ  21Technology/700c-black/ﾛｰﾄﾞﾊﾞｲｸ 700C ﾌﾞﾗｯｸ  21Technolo...]"
2026-08-12 15:03:06,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][left][left][left][left][left][left][left][right][right][left][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][down][right][ctrl_l][up][ctrl_l][shift][up][down][right][ctrl_l][Ctrl+C][alt_l][tab][alt_l][tab][down][up][right][ctrl_l][shift][up][down][ctrl_l][Ctrl+C][alt_l][tab]
2026-08-12 15:03:08,excel.exe,SheetChange,Excel,"Sheet:②長期欠品解除, Cell:$D$5:$D$76, Value:(('21Technology/cl266-white/ｸﾛｽﾊﾞｲｸ CL266 ﾎﾜｲﾄ',), ('21Technology/700c-black/ﾛｰﾄﾞﾊﾞｲｸ 700C ﾌﾞﾗｯｸ',),"
2026-08-12 15:03:18,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:107 chars, Data:[#N/A	#N/A	33,924,636	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A					0	#N/A		#VALUE!	#N/A	#N/A	#N/A	#N/A...]"
2026-08-12 15:03:19,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[right][ctrl_l][shift][right][ctrl_l][Ctrl+C]
2026-08-12 15:03:27,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[left][right][left][down][right][down][ctrl_l][shift][down][down][up][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][Ctrl+V][ctrl_l][Ctrl+C]
2026-08-12 15:03:27,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$I$5:$AF$9861, Value:"
2026-08-12 15:03:28,EXCEL.EXE,Copy,,"Size:1054572 chars, Data:[#N/A	#N/A	33,924,636	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A					0	#N/A		#VALUE!	#N/A	#N/A	#N/A	#N/A...]"
2026-08-12 15:03:35,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$I$5:$AF$9861, Value:"
2026-08-12 15:03:39,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:03:49,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[right][down]
2026-08-12 15:03:52,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][shift][shift][shift][shift][shift][shift][down]
2026-08-12 15:04:52,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$11131:$11174,$11088:$11128,$11085:$11086,$11078:$11083,$11067:$11075,$11062:$11064,$11060:$11060,$11056:$11058,$11049:$11054,$11041:$11047,$11032:$11039,$11022:$11030,$11016:$11018,$10992:$11014,$10990:$10990,$10976:$10987,$10970:$10974,$10963:$10968, Value:((None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, No"
2026-08-12 15:04:57,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:76 chars, Data:[1900/1/0	0	0	削除OK	32973	-32973	回答納期超過。要確認	0	0	0	#N/A	#N/A	#N/A	#N/A	#N/A	0  ...]"
2026-08-12 15:05:01,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$U$3:$AJ$3430, Value:"
2026-08-12 15:05:01,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:260874 chars, Data:[1900/1/0	0	0	削除OK	32973	-32973	回答納期超過。要確認	0	0	0	#N/A	#N/A	#N/A	#N/A	#N/A	0  1900/1/0	0	0	削除OK	32973	...]"
2026-08-12 15:05:03,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[right][ctrl_l][shift][right][ctrl_l][Ctrl+C][left][down][ctrl_l][down][down][right][up][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][down][ctrl_l][Ctrl+V][ctrl_l][Ctrl+C]
2026-08-12 15:05:44,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$U$3:$AJ$3430, Value:"
2026-08-12 15:05:50,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down]
2026-08-12 15:05:53,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][shift][down]
2026-08-12 15:06:07,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$3400:$3400,$3382:$3383,$3377:$3378,$3372:$3372,$3338:$3338,$3329:$3329,$3320:$3326,$3286:$3286,$3283:$3283,$3268:$3268,$3266:$3266,$3256:$3256,$3245:$3246,$3238:$3238,$3233:$3233,$3215:$3215,$3209:$3209,$3207:$3207,$3177:$3177,$3172:$3172,$3164:$3164, Value:((None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, No"
2026-08-12 15:06:14,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:06:19,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab]
2026-08-12 15:06:38,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$893, Value:2.0"
2026-08-12 15:06:40,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$F$893, Formula:=K893, Value:"
2026-08-12 15:06:45,EXCEL.EXE,KeyLog,,Keys:[enter][right][shift]=[enter][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:06:51,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab]
2026-08-12 15:06:52,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$914, Value:6.0"
2026-08-12 15:06:55,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter][right][shift]=
2026-08-12 15:06:55,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$F$914, Formula:=K914, Value:"
2026-08-12 15:06:57,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter]
2026-08-12 15:06:57,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$914:$F$1065, Value:"
2026-08-12 15:07:01,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:07:09,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:y[backspace]syun[space][enter][enter][down]
2026-08-12 15:07:14,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$17, Value:2.0"
2026-08-12 15:07:16,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter][enter]
2026-08-12 15:07:21,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$48, Value:6.0"
2026-08-12 15:07:21,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$49, Value:6.0"
2026-08-12 15:07:22,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$51, Value:6.0"
2026-08-12 15:07:23,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$52, Value:6.0"
2026-08-12 15:07:23,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$59, Value:6.0"
2026-08-12 15:07:24,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$555, Value:6.0"
2026-08-12 15:07:25,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$604, Value:3.0"
2026-08-12 15:07:26,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$605, Value:3.0"
2026-08-12 15:07:28,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$646, Value:2.0"
2026-08-12 15:07:30,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter]
2026-08-12 15:07:32,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$740, Value:2.0"
2026-08-12 15:07:34,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter][enter]
2026-08-12 15:07:46,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[right]
2026-08-12 15:07:58,EXCEL.EXE,KeyLog,,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:08:12,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab]
2026-08-12 15:08:15,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter]
2026-08-12 15:08:20,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$16, Value:6.0"
2026-08-12 15:08:25,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$F$16, Formula:=K16, Value:"
2026-08-12 15:08:27,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[right][shift][shift][shift][shift][shift][shift][shift][shift][shift]~[backspace][shift]=[enter][enter]
2026-08-12 15:08:27,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$16:$F$887, Value:"
2026-08-12 15:08:31,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][ctrl_l][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:08:36,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][right]
2026-08-12 15:09:02,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$787:$791,$780:$785,$772:$775,$757:$769,$741:$742,$694:$694,$691:$692,$667:$667,$647:$647,$611:$612,$569:$569,$551:$551,$414:$418,$378:$381,$343:$343,$134:$135,$89:$89,$78:$78,$76:$76,$67:$69,$65:$65,$18:$18,$3:$3, Value:"
2026-08-12 15:09:03,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][shift][shift][shift][shift][shift][shift][down]
2026-08-12 15:09:08,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$48, Value:1.0"
2026-08-12 15:09:10,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[left][down][enter][enter][up]
2026-08-12 15:09:15,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$48:$E$713, Value:((1.0,), (6.0,), (6.0,), (None,), (None,), (None,), (None,), (None,), (None,), (6.0,), (None,), (1.0"
2026-08-12 15:09:17,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][ctrl_l]
2026-08-12 15:09:22,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$523:$523,$520:$521, Value:"
2026-08-12 15:09:24,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l]
2026-08-12 15:09:32,EXCEL.EXE,KeyLog,,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:09:38,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[right][down]
2026-08-12 15:11:13,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$527, Value:6.0"
2026-08-12 15:11:13,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$528, Value:6.0"
2026-08-12 15:11:15,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter][enter][enter][enter]
2026-08-12 15:11:58,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down]
2026-08-12 15:12:01,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][shift][shift][shift][shift][down]
2026-08-12 15:12:11,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$1003:$1422,$924:$1001,$854:$922,$831:$850,$825:$829,$816:$822,$814:$814,$810:$812,$798:$808,$790:$796,$773:$788,$747:$771,$731:$744,$723:$728,$711:$721,$708:$708,$703:$706,$679:$698,$661:$677,$656:$658,$639:$654,$619:$637,$616:$617,$597:$609,$585:$592, Value:((None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, No"
2026-08-12 15:12:18,EXCEL.EXE,KeyLog,,Keys:[down][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:12:24,EXCEL.EXE,KeyLog,,Keys:[down][left][left][left][left][left][right][right][right][right]
2026-08-12 15:12:30,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter][enter]
2026-08-12 15:12:58,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab]
2026-08-12 15:13:03,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:3401 chars, Data:[J345WN	P)26-0437-060ﾌﾛﾘﾀﾞｽﾓｰﾆﾝｸﾞ四季のｽﾄﾚｰﾄ国産ｽﾄﾚｰﾄｼﾞｭｰｽ	6	2026/8/21  JY0962	井藤漢方製薬/漢方屋さんの作った 黒烏龍茶 5g×42...]"
2026-08-12 15:13:05,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][ctrl_l][shift][down][down][up][right][right][right][right][right][left][left][ctrl_l][Ctrl+C]
